,DATE_STARTED,DATE_SUBMITTED,PID,TASKID,SEQ,DYADID,SURVEY_TYPE,PDEFFFV,PDMFVBAD,PDMFVWANT,PDMFVUPST,PDMFVIMPT,PDKNFV,PDKNFVNS,PDBFVCOST,PDBFVSPL,PDBFVPREP,PDBFVNTFL,PDBFVFMNL,PDBFVREST,PDBFVSUGR,PDEFFFB,PDMFBBAD,PDMFBWANT,PDMFBUPST,PDMFBIMPT,PDENHSAD,PDENHANX,PDEMKPSELF,PDEMPOSNE,PDEMCNTNE,PDEMNEGNE,PDADTRY,PDADTASTE,PDADTRUST,PDBFRUTDRK,PDBFRUTJC,PDBSODA,PDBENERGY,PDBSPORT,PDBWATER,PDBMILK,PDFFRUIT,PDFSALAD,PDFPOTFRD,PDFPOTOTH,PDFVEG,PDFBEANS,PDFPIZZA,PDFTACOS,PDFHTSERV,PDFPROCMT,PDFBURGERS,PDFFRCHCKN,PDFWHGRBRD,PDFWHGRCKD,PDFCANDY,PDFCAKE,PDFDESSRT,PDFCHIPS,PDFCERSUGR,PDFCERNSUG,PDFORGCFV,PDFSCONV,PDFSSUPRMKT,PDFSMKTCSA,PDFSWAREHS,PDANCONV,PDANSUPRMKT,PDANMKTCSA,PDANFASTFD,PDANNFASTFD,PDMAFASTFD,PDMAPIZZA,PDMACONV,PDMAFSREST,PDMHFASTFD,PDMHDELIVR,PDMHHTSERV,PDMHCOOK,PDAFV,PDASWEET,PDASUGRDRK,PDACHIPS,PDFSRUNOUT,PDFSNOTLAST,PDFMTOGTHR,PDFMTV,PDFOODLBL,PDPFRUTDRK,PDPSODA,PDPWATER,PDPFRUIT,PDPVEG,PDFDSTAMP,PDFRPL,PDPFVENGH,PDPFVBUY,PDPFVTRYEAT,PDPFVTRYVAR,PDPFVDECIDE,PDPFVMKEAT,PDPFVMKRULE,PDPFBBADDAY,PDPFBNOTBUY,PDPFBAVOID,PDPFBDECIDE,PDPFBNOTEAT,PDPFBPARDEC,PDPFBMKRULE,FASTCMPFL,WT_P_DIET,WT_P_BOTH,QUOTA_P,QUOTA_T,XPJUNKFOOD_FREQ,XPJUNKFOOD_NOFD_FREQ,XPFASTCONV_FREQ,XPSSB_FREQ,XPSSB_NOED_FREQ,XPJUNK_SSB_FREQ,XPJUNK_SSB_NOFDED_FREQ,XPSUG_FOOD_FREQ,XPFATMEAT_FREQ,XPTOT_DET_FREQ,XPTOT_BEN_FREQ,XPFV_FREQ,XPJUNKFOOD_FREQ_TC,XPJUNKFOOD_NOFD_FREQ_TC,XPFASTCONV_FREQ_TC,XPSSB_FREQ_TC,XPSSB_NOED_FREQ_TC,XPJUNK_SSB_FREQ_TC,XPJUNK_SSB_NOFDED_FREQ_TC,XPSUG_FOOD_FREQ_TC,XPFATMEAT_FREQ_TC,XPTOT_DET_FREQ_TC,XPTOT_BEN_FREQ_TC,XPFV_FREQ_TC,XPPRED_FVALL,XPPRED_FVNOF,XPPRED_VEGNOF,XPPRED_FRUIT,XPPRED_SUGAR,XPPRED_DAIRY,XPPRED_SSB,XPPRED_WHGRN
862,13620646140.0,13620646615.0,4413.0,12.0,0.0,2207.0,2.0,5.0,5.0,4.0,3.0,4.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,5.0,5.0,3.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,2.0,1.0,1.0,-9.0,5.0,2.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-9.0,1.0,-9.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,5.0,5.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,3.0,4.0,4.0,0.0,24469.543170698686,25294.695674747898,2.0,10.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,0.0,0.0,-9.0,-9.0,3.29,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,0.0,0.0,-9.0,-9.0,3.29,2.643017081797505,2.6482538601559513,1.959355455934032,0.6104038827376851,-9.0,1.290747524500424,-9.0,-9.0
863,13616432280.0,13616432872.0,4415.0,12.0,1.0,2208.0,2.0,5.0,5.0,5.0,3.0,5.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,0.0,10297.793756551477,10814.91821443501,2.0,12.0,2.87,2.58,2.45,4.0,3.0,6.87,5.58,1.8699999999999999,0.8699999999999999,9.61,8.58,6.0,2.87,2.58,2.45,4.0,3.0,6.87,5.58,1.8699999999999999,0.8699999999999999,9.61,8.58,6.0,4.707743853369794,4.362096419062754,2.365156450448853,1.895012505617648,32.691791335940565,1.8173791272839257,29.871500438612408,2.167066250903983
864,13617365460.0,13617366005.0,4431.0,12.0,0.0,2216.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,0.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,5.0,4.0,5.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,14989.274840710998,15434.40134420806,2.0,10.0,1.16,1.16,0.58,0.58,0.58,1.74,1.74,0.58,0.71,2.74,4.16,1.87,1.16,1.16,0.58,0.58,0.58,1.74,1.74,0.58,0.71,2.74,4.16,1.87,2.6834575347131118,2.5283344886594414,1.2031667596200426,1.279803056553737,15.660261726519714,1.1672445559956186,6.981830145288829,2.130933843440964
865,13616505660.0,13616506260.0,4435.0,12.0,1.0,2218.0,2.0,-9.0,5.0,4.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,-9.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,-9.0,1.0,-9.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,0.0,9793.74864083108,10391.359101793643,1.0,4.0,1.16,1.16,1.74,-9.0,-9.0,-9.0,-9.0,0.8699999999999999,0.58,-9.0,6.74,3.16,1.16,1.16,1.74,-9.0,-9.0,-9.0,-9.0,0.8699999999999999,0.58,-9.0,6.74,3.16,4.354296257513314,4.199770630349163,1.532415307786882,2.6914337272794917,-9.0,1.6430640328444308,-9.0,0.6677493060700083
866,13615848780.0,13615849359.0,4437.0,12.0,1.0,2219.0,2.0,5.0,5.0,5.0,3.0,5.0,4.0,0.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0.0,12416.110669635736,12613.996695270012,2.0,7.0,0.58,0.29,0.8699999999999999,0.0,0.0,0.58,0.29,0.29,0.29,1.16,8.58,4.29,0.58,0.29,0.8699999999999999,0.0,0.0,0.58,0.29,0.29,0.29,1.16,8.58,4.29,4.065552269655585,3.946350881723122,1.0927031598515486,2.74389859448127,8.698790742516776,1.1240708418688365,0.22015654722513855,2.089425659646703
867,13615813560.0,13615814352.0,4439.0,12.0,1.0,2220.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,0.0,3.0,4.0,4.0,2.0,4.0,2.0,1.0,4.0,5.0,5.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,2.0,2.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,0.0,12579.855330785345,12849.015476482804,2.0,8.0,1.58,1.29,2.16,0.29,0.29,1.87,1.58,1.0,0.29,3.74,4.16,2.58,1.58,1.29,2.16,0.29,0.29,1.87,1.58,1.0,0.29,3.74,4.16,2.58,2.5784013342293877,2.454094328683378,1.2240657116777958,1.2109291169648506,11.84766782970175,1.0836114396718428,3.157736584844232,0.7701836502378498
868,13615751040.0,13615751811.0,4441.0,12.0,0.0,2221.0,2.0,5.0,5.0,5.0,2.0,5.0,6.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,5.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,6.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,4.0,4.0,3.0,5.0,-9.0,2.0,2.0,1.0,1.0,5.0,-9.0,5.0,4.0,3.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,-9.0,5.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,0.0,16566.41475838163,17311.651175854935,2.0,7.0,0.8699999999999999,0.58,1.16,2.0,1.71,2.8699999999999997,2.29,0.8699999999999999,0.58,4.029999999999999,6.87,3.0,0.8699999999999999,0.58,1.16,2.0,1.71,2.8699999999999997,2.29,0.8699999999999999,0.58,4.029999999999999,6.87,3.0,2.9432795245715657,2.820746055603499,1.1627204329070817,1.6117126892316218,23.222707644211063,1.133596270817725,17.826614843388594,1.0678733292138904
869,13615835940.0,13615838307.0,4445.0,12.0,0.0,2223.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,6.0,3.0,3.0,5.0,6.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,-9.0,4.0,4.0,2.0,2.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,3.0,5.0,4.0,2.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,0.0,26333.160521195234,26775.387175703963,1.0,5.0,3.87,3.58,1.74,5.42,4.71,9.29,8.29,1.87,1.58,12.030000000000001,-9.0,6.29,3.87,3.58,1.74,5.29,4.71,9.29,8.29,1.87,1.58,12.030000000000001,-9.0,6.29,7.021832877921991,6.814954030815116,2.1350930757571245,4.9453125119897035,53.14535365582825,2.7462019394174946,51.12579507084929,-9.0
870,13616344980.0,13616348145.0,4449.0,12.0,1.0,2225.0,2.0,5.0,4.0,5.0,4.0,5.0,4.0,0.0,4.0,2.0,2.0,4.0,1.0,4.0,4.0,5.0,2.0,5.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,6.0,3.0,5.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0.0,8392.193486736589,8609.547971421101,2.0,8.0,1.16,0.8699999999999999,1.45,0.29,0.29,1.45,1.16,0.8699999999999999,0.58,2.9,11.579999999999998,6.29,1.16,0.8699999999999999,1.45,0.29,0.29,1.45,1.16,0.8699999999999999,0.58,2.9,11.579999999999998,6.29,4.809983642953541,4.70511735646622,2.051925664383029,2.5807381043761555,11.487703016189776,1.8173791272839257,3.9230105626210796,3.519119997185476
871,13615730400.0,13615730772.0,4453.0,12.0,0.0,2227.0,2.0,5.0,5.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,5.0,4.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,1.0,3.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,1.0,5.0,5.0,3.0,3.0,3.0,4.0,0.0,32343.83901424756,32647.893058776965,2.0,8.0,0.58,0.29,0.58,0.29,0.29,0.8699999999999999,0.58,0.58,0.29,1.45,10.869999999999997,5.58,0.58,0.29,0.58,0.29,0.29,0.8699999999999999,0.58,0.58,0.29,1.45,10.869999999999997,5.58,4.512271010870159,4.494927129864318,2.5286828260559346,1.9278594236530726,15.33833783425439,2.154307268184498,4.096648228802334,5.207243784704893
872,13619302320.0,13619302757.0,4459.0,12.0,0.0,2230.0,2.0,4.0,3.0,3.0,3.0,5.0,-1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,2.0,3.0,3.0,2.0,5.0,5.0,5.0,1.0,6.0,5.0,1.0,1.0,6.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,2.0,6.0,6.0,5.0,5.0,1.0,1.0,1.0,4.0,5.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,2.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,5.0,0.0,19848.34894816521,20346.953052642944,1.0,3.0,13.0,11.0,11.0,2.0,2.0,15.0,13.0,8.0,6.0,25.0,7.0,3.71,5.71,4.71,5.42,2.0,2.0,9.87,8.42,4.42,3.0,15.55,7.0,3.71,6.176927650285581,5.0197364343633,1.5031568885019235,3.436033122384613,37.44795922842583,2.633882033898875,20.37299351374018,0.45657048932126004
873,13619519220.0,13619520040.0,4479.0,12.0,1.0,2240.0,2.0,5.0,5.0,4.0,4.0,5.0,6.0,0.0,4.0,5.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,3.0,3.0,3.0,1.0,1.0,5.0,1.0,5.0,3.0,1.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,0.0,58368.98810037491,59225.11824263212,2.0,8.0,1.45,1.16,0.58,0.29,0.29,1.74,1.45,0.8699999999999999,0.58,2.32,6.16,2.16,1.45,1.16,0.58,0.29,0.29,1.74,1.45,0.8699999999999999,0.58,2.32,6.16,2.16,2.9026270257809905,2.7493366895552755,1.4788111454179325,1.2462935614411812,16.815308244953318,1.38840467360693,4.907992722848731,1.5102845427864278
874,13619445060.0,13619445939.0,4481.0,12.0,1.0,2241.0,2.0,4.0,4.0,5.0,3.0,5.0,-1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,4.0,4.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,1.0,3.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,3.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,2.0,4.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,0.0,8131.897327155873,8503.11342539261,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.4145802473600242,1.4217392964879583,1.2908774878712592,0.048302469469523025,1.6587409325122124,0.4656792473637878,0.22015654722513855,0.16344662741227642
875,13622368740.0,13622369463.0,4495.0,12.0,0.0,2248.0,2.0,3.0,1.0,1.0,1.0,4.0,-1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,2.0,5.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,5.0,5.0,3.0,5.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,15707.789224074877,16059.315284096536,2.0,10.0,0.58,0.58,0.8699999999999999,2.0,2.0,2.58,2.58,0.29,0.58,3.74,4.45,1.16,0.58,0.58,0.8699999999999999,2.0,2.0,2.58,2.58,0.29,0.58,3.74,4.45,1.16,2.1336664907305294,2.1438907930062916,1.5072470155846591,0.6104038827376851,28.449652003291686,1.6995004242438598,24.541472501555546,0.6069981338007837
876,13619778720.0,13619810208.0,4501.0,12.0,1.0,2251.0,2.0,2.0,2.0,3.0,2.0,5.0,-1.0,1.0,5.0,5.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,4.0,1.0,4.0,5.0,5.0,5.0,2.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,0.0,10914.615286798473,11278.167237582607,2.0,11.0,0.8699999999999999,0.8699999999999999,1.74,0.8699999999999999,0.8699999999999999,1.74,1.74,0.29,0.8699999999999999,3.48,5.29,2.29,0.8699999999999999,0.8699999999999999,1.74,0.8699999999999999,0.8699999999999999,1.74,1.74,0.29,0.8699999999999999,3.48,5.29,2.29,2.531333970958882,2.403324343168972,1.172872523009519,1.2099811948607908,13.41240097795614,1.3049360224354556,8.147865560816086,0.16344662741227642
877,13615729320.0,13615729746.0,4505.0,12.0,0.0,2253.0,2.0,5.0,5.0,5.0,1.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,2.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16793.969250685932,17280.05818842897,2.0,10.0,0.58,0.58,0.29,2.0,2.0,2.58,2.58,0.29,0.58,3.16,1.8699999999999999,1.58,0.58,0.58,0.29,2.0,2.0,2.58,2.58,0.29,0.58,3.16,1.8699999999999999,1.58,1.5682438529248295,1.575043503133303,1.2074649179110906,0.38649689989363767,21.755605121872808,1.0519032196677192,18.338664348059535,0.16344662741227642
878,13620166260.0,13620166478.0,4509.0,12.0,0.0,2255.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,32729.746180343474,32719.459383639685,2.0,12.0,1.45,1.16,1.74,1.16,0.8699999999999999,2.61,2.03,1.16,0.8699999999999999,4.64,2.9,1.74,1.45,1.16,1.74,1.16,0.8699999999999999,2.61,2.03,1.16,0.8699999999999999,4.64,2.9,1.74,2.672286933834793,2.517047691554529,1.6901044469173667,0.7898910319301808,22.60041930623441,1.7269605953585705,12.751290974998158,1.42622323955712
879,13620514320.0,13620517467.0,4511.0,12.0,1.0,2256.0,2.0,4.0,2.0,4.0,2.0,4.0,6.0,0.0,4.0,4.0,2.0,2.0,3.0,-9.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,5.0,2.0,4.0,5.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,3.0,3.0,2.0,2.0,5.0,4.0,2.0,3.0,4.0,5.0,5.0,3.0,2.0,1.0,4.0,5.0,4.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,4.0,4.0,0.0,10615.820666262674,11041.238366508405,2.0,8.0,1.16,0.8699999999999999,0.8699999999999999,0.71,0.71,1.8699999999999999,1.5799999999999998,0.58,0.8699999999999999,2.7399999999999998,5.0,2.29,1.16,0.8699999999999999,0.8699999999999999,0.71,0.71,1.8699999999999999,1.5799999999999998,0.58,0.8699999999999999,2.7399999999999998,5.0,2.29,2.4057677802487447,2.2797815548603038,1.1535925709132593,1.1116991657897126,14.157791806259945,1.1240708418688365,7.51395629832836,0.6081089402204869
